0.5	0.236896445
5	3.38041147
0.4	0.015150354
1.6	3.722658429
1.666666667	0.106052479
0.15	0.114532579
0.333333333	0.089652901
1.25	2.118049784
1.666666667	1.34045547
0.615384615	0.471857373
0.857142857	1.176694324
0.5	0.040114579
0.6	0.275714091
2	1.718750685
2.5	1.867355791
0.066666667	0.00310372
0.8	0.932382919
0	0.016086888
0.227272727	0.016119322
5	7.033356943
2.5	1.341250449
5	2.356482664
3.333333333	1.975868077
5	6.691953198
